,title,text,Vader_Score,TextBlob_Score,Stanford_Score
25,Frazier & Deeter Named a 2015 Best Accounting Firm to Work for,"Accounting Today names top 100 Best Accounting Firms to Work for
Atlanta, Georgia (PRWEB) September 17, 2015
Frazier & Deeter was recently named as one of the 2015 Accounting Today’s Best Accounting Firms to Work for. Accounting Today has partnered with Best Companies Group to identify CPA firms that have excelled in creating quality workplaces for employees.
“Frazier & Deeter is excited to be named one of the Best Accounting Firms to Work for,” said Seth McDaniel, Managing Partner of Frazier & Deeter. “We have made it a priority to invest the time and resources it takes to develop our people and ensure Frazier & Deeter is a place they want to stay for the long term. We are honored to be recognized for this great award.”
This survey and awards program is designed to identify, recognize and honor the best employers in the accounting industry.
Companies from across the United States entered the two-part survey process to determine Accounting Today’s Best Accounting Firms to Work for. The first part consisted of evaluating each nominated company's workplace policies, practices, philosophy, systems and demographics. This part of the process was worth approximately 25% of the total evaluation. The second part consisted of an employee survey to measure the employee experience. This part of the process was worth approximately 75% of the total evaluation. The combined scores determined the top companies and the final ranking. Best Companies Group managed the overall registration and survey process, analyzed the data and determined the final ranking.
“The firms on this list represent the best workplaces in the accounting profession,” said Accounting Today Editor-in-Chief Daniel Hood. “They are outstanding places to build a career.”
For more information on Accounting Today’s Best Accounting Firms to Work for program, visit http://www.BestAccountingFirmsToWorkFor.com .
About Frazier & Deeter
Frazier & Deeter is a nationally recognized CPA and Advisory firm headquartered in Atlanta, Georgia. The has been named the 57th largest CPA firm in the United States and one of the Fastest Growing CPA firms among the top 100 firms in the U.S. by Accounting Today magazine. Frazier & Deeter has also been named a Best of the Best CPA firm by Inside Public Accounting and a best firm for women by Project MOVE.
 //www.prweb.com/releases/2015/09/prweb12965009.htm
 ",0.9985,0.40202702702702714,0.4
26,Members appointed to Maori ICT Advisory Group,"Fuseworks Media Wednesday, 14 October, 2015 - 10:17 
Communications Minister Amy Adams and MÄori Development Minister Te Ururoa Flavell have announced eight appointees to the MÄori ICT Development Fund Expert Advisory Group. 
In Budget 2014, the Government allocated $30 million for a MÄori ICT Development Fund to support MÄori economic development and support access to MÄori language and culture through digital literacy initiatives. 
The group will provide advice about how the fund will work including its objectives and the design of an operational framework. It will also make recommendations to the Ministers’ about how the grant should be spent. 
""It has important work to do to ensure the fund is used to its full potential and the new members bring a broad cross-section of skills and experience to the group"", says Mr Flavell. 
The MÄori ICT Development Fund Expert Advisory Group will look to confirm the operational framework of the fund and investment priorities later this year. 
""There are a wide range of initiatives that this fund could support, such as projects to improve digital literacy, scholarships to encourage Maori to study ICT, or programmes aimed at increasing the use of ICT by Maori businesses, so we want to see the fund in operation as soon as practicably possible"" says Ms Adams. 
Each member has been appointed for a term of three years. 
Media contact: Julian Light 021 243 8528 for Minister Adams or Rosemary Rangitauira 021 992 315 for Minister Flavell 
The five MÄori ICT and Business members are: 
- Antony Royal (Chair)",0.9627,0.0963474025974026,0.2222222222222222
27,Sonam Kapoor and Swara Bhaskar had a blast on film set,"Filmmaker Sooraj Barjatya had to bear the brunt of Sonam Kapoor and Swara Bhaskar's antics on the set of his forthcoming movie Prem Ratan Dhan Payo (PRDP) .
READ: Prem Ratan Dhan Payo: Lesser known facts
The girls, who were earlier seen in Raanjhanaa (2013), would often huddle and share a good laugh while filming PRDP . Swara says, ""Soorajji would fall prey to our mischief. Even Salman (Khan) would wonder what we were up to."" Recalling one such incident, she says, ""The entire cast was waiting for the shot. It was taking long, so Sonam and I started watching some item numbers on her phone when Sooraj sir caught us. He was angry. But before he could shout, we made a cute face. He cooled down and told us to get back into the mood of the film.""
For latest Bollywood updates, follow us on Twitter >>> @TOIEntertain
For the latest in Bollywood news, like us on Facebook >>> TOIEntertain
WATCH: Prem Leela VIDEO Song - Prem Ratan Dhan Payo
Dolly Ki Doli Amazon.in : INR 269.10 Buy now Stay updated on the go with Times of India News App. Click here to download it for your device.",0.8126,0.13803418803418802,-0.09090909090909091
28,Billionaire starts super PAC to push corporate tax revamp,"WASHINGTON (AP) - Billionaire New York investor Carl Icahn said Wednesday he is creating a $150 million super PAC focused on revising corporate tax law.
Icahn will use his super PAC to press Congress to pass legislation that stops U.S. companies from moving their profits overseas to take advantage of lower tax rates - a practice known as ""inversions.""
American corporations - including Apple, one of his own biggest investments - are holding more than $2.2 trillion abroad, Icahn said. The investor laid out his plans in a letter posted on his website, which he said he also delivered to lawmakers.
Icahn said he will seek super PAC donations from others but noted in his letter that his own $150 million should be ""more than enough to make voters fully aware of the horrible consequences"" of inversions. He said in an interview Wednesday on the cable business channel CNBC that he's taking action because he's tired of Congress dodging the issue.
""These guys are unwilling to compromise,"" he said of lawmakers. ""They have to be held accountable."" He said it would take ""a simple law"" to address inversions and ""It's ridiculous not to do it.""
Icahn joins other billionaires, including environmentalist Tom Steyer and gun-control advocate Michael Bloomberg, in using super PACs to tackle a single policy issue. Through these political action committees, those two have spent tens of millions of dollars in recent elections boosting politicians who agree with their viewpoints on those topics and criticizing those who don't.
Steyer and Bloomberg have seen limited success with their political projects.
Although Icahn has not given details about how he'll use the super PAC, his letter indicates it'll focus its financial muscle on members of Congress rather than on the 2016 presidential candidates.
But Icahn, who describes his politics as ""centrist,"" is a friend and supporter of Donald Trump, the celebrity real estate mogul who has dominated the Republican presidential race for months.
Icahn endorsed the fellow billionaire about a month ago in a web video. One of the reasons he gave was their common interest in repatriating corporate money sheltered overseas.
___
Follow Julie Bykowicz on Twitter at: http://twitter.com/bykowicz",0.9814,0.0797449945887446,-0.35294117647058826
29,David Vitter must beat John Bel Edwards #LAGov | Politics,"(Before It's News)
As Moe mentioned on Saturday night , it will be Sen. David Vitter (R-LA) 84% versus Democrat John Bel Edwards in the race for Louisiana’s next governor. It was a close race, with Vitter trailing another Republican, Scott Angelle, for a good part of the returns coverage. However, Vitter strongholds started showing up on the map and the two flipped. This entire scene comes after a very ugly primary season, which saw everyone throwing whatever mud dug up from Vitter’s past that they could.
And, to be fair, he is a morally flawed candidate. Vitter was not the first choice of the majority of Republicans in the state of Louisiana who voted on Saturday. What’s more, this election was very underwhelming in terms of voter excitement. No one was really all that into it, and it showed in the voter turnout percentages.
The path for Vitter is going to be tough, but it isn’t unwinnable as a lot of “conservatives” in the state would like you to think. He’s still got a few million on hand, and the Republican Governors Association has pledged a few more. This is an off-year, non-federal election, which historically means lower Democratic turnout. As well, the state is a red state, and has been for a while now.
Right now, Vitter is going to have to alienate Edwards by harping on his opposition to school choice ( which I’ve written about before ) and his liberal voting record ( which you can see a good bit of here ) while reconnecting with a Republican base that, while it supported his last election in 2010, appears to have grown ambivalent toward him.
It’s not going to be easy, but Vitter is no stranger to personal attacks. They didn’t stick in 2010, and they likely won’t stick now. Still, if Louisiana doesn’t want a Democratic governor, they will need to go out and vote on November 21.
The post David Vitter must beat John Bel Edwards #LAGov appeared first on RedState .",0.9194,0.07192918192918193,0.0
30,Letter From Washington: How the 2016 Race Could Affect Each Party’s Future,"How the 2016 Race Could Affect Each Party’s Future By ALBERT R. HUNT | BLOOMBERG VIEW OCT. 25, 2015 Continue reading the main story WASHINGTON — Presidential candidates proclaim that there has never been an election as important as this one. “The challenges we face now are direr than any time in our modern history,” said Senator Bernie Sanders of Vermont, a Democratic candidate. “This is not a typical election,” said Senator Ted Cruz of Texas, a Republican candidate. “I think the stakes have never been higher.” Sure, no candidate is going to say this election is no big deal. But more important or more dire than 1932, in the midst of the Great Depression ? Or 1940, on the verge of World War II ? Or 1980 or 2008? In fact, the stakes for the two American political parties could be that great. Consider the likely ramifications of a 2016 defeat for Democrats or Republicans. If the Democrats were to lose the presidency, it would be a near certainty that the party would not regain control of the Senate or the House of Representatives, where Republicans already enjoy comfortable margins. Republicans could control in excess of half the governorships and state legislatures in 2017. And Republican appointees are a majority on the Supreme Court, after a couple 5-to-4 liberal decisions on the Affordable Care Act and same-sex marriage , would probably tilt conservative again. Such a scenario would make Republicans even more powerful than when they held all the levers of power from 2003 until 2007: Then, they didn’t control as much on the state level, and in Congress there still were moderate to liberal party lawmakers, such as Arlen Specter and Lincoln Chafee, who often voted with Democrats. (Both subsequently became Democrats.) The Democrats, who consider themselves the governing party, would be in their weakest position since the 1920s. Moreover, they would be strikingly short of younger fresh faces — who is the party’s equivalent of the 45-year-old Paul Ryan? In the Senate, Harry Reid, 75, is retiring and is likely to be replace as Democratic leader by Chuck Schumer, who will be 66 in January 2017. In the House, Nancy Pelosi, for more than a decade a powerhouse leader, is 75; the No. 2 Democrat, Steny Hoyer, is 76. The party would struggle to find a way to highlight up-and-comers: senators such as Michael Bennet of Colorado, 50, and Kirsten Gillibrand of New York, 48, or the likely next Maryland senator, whether Chris Van Hollen, 56, or Donna Edwards, 57. For the House, there is Representative Joseph P. Kennedy III of Massachusetts, 35, or promising candidates such as 44-year-old Lon Johnson, former state party chairman, running in Michigan’s Upper Peninsula. The consequences of a loss would be even more cataclysmic for the Republicans, threatening a party split. It would be the sixth of the past seven elections in which Republicans have lost the popular vote. That has never happened before. There are bitter schisms within the party. Mr. Ryan is likely to succeed John A. Boehner this week as House speaker, but there is already betting on how long his honeymoon with rival factions within the party will last. That, along with a divisive presidential contest, foreshadows a blood bath if the party loses next year. If an establishment Republican — Jeb Bush, John Kasich or Marco Rubio — were to win the nomination and lose the election, the right wing would explode. It is an article of faith among the movement that the establishment needs to be decimated before the party can rebuild. A defeat with an establishment candidate would ignite those passions. If one of the outsider candidates — Donald J. Trump, Ben Carson or Mr. Cruz — were to lead the ticket and was routed by a Democrat, the establishment would contemplate ways to diminish the role of those they consider the “nuts” in the party. Unlike with the Democrats, the Republicans do have some younger figures angling for leadership: Mr. Ryan, Mr. Cruz and Mr. Rubio. But none transcend these fissures. And in the unlikely event that Mr. Trump were to win? Republicans and Democrats would both have some serious questions to ask themselves. Loading...",0.9887,0.16221959858323495,-0.2777777777777778
31,One State Finally Cracked Down on Deceptive Anti-Abortion Pregnancy Centers,"One State Finally Cracked Down on Deceptive Anti-Abortion Pregnancy Centers | Mother Jones Quote: California on Friday became the only state to target anti-abortion pregnancy centers with a law cracking down on deceptive practices some have used to prevent or dissuade women from having an abortion. The new law, which forces some crisis pregnancy centers to offer information about public assistance for reproductive services and others to notify patients that there are no medical professionals on staff, passed the California state assembly with a large majority in late May. Gov. Jerry Brown, a Democrat, signed the bill on Friday night. It is the first time reproductive rights groups have succeeded in pushing regulations on crisis pregnancy centers across an entire state; only a handful of cities or counties have passed similar laws. Shortly before the act became law, Amy Everitt, the director of NARAL Pro-Choice California, a reproductive rights group that helped draft the bill, said in an interview, ""There is more to come."" About time.",-0.8176,0.032635882635882636,0.0
32,Comment on Hillary Clinton to raise funds Nov. 4 in Bay Area by RRSenileColumnist,"Saturday, October 24th, 2015 at 9:12 am in 2016 presidential election , campaign finance , Hillary Clinton . 
Here she comes again: Democratic presidential frontrunner Hillary Clinton will be raising funds in the Bay Area again in the first week of November, after doing so here in May , June , August , and September . 
This time around, she’ll start Wednesday, Nov. 4 in Sacramento, with a $2,700-per-person luncheon hosted by Eleni Tsakopoulos Kounalakis , the U.S. Ambassador to Hungary from 2010 to 2013. Kounalakis is a four-time delegate to the Democratic National Convention and the daughter of Angelo Tsakopoulos, a Sacramento developer, mega-donor to President Bill Clinton, and key fundraiser for Hillary Clinton’s first presidential bid in 2008. 
Then the candidate is headed for Los Altos, where she’ll attend a “family celebration” hosted by Anne, Esther, Janet, and Susan Wojcicki; $1,000 buys admission for one adult and two children under 16, while $2,700 allows that plus a family photo with Clinton. (Apparently there were $500 tickets available too, but those have sold out.) 
Anne Wojcicki is co-founder and CEO of the personal genomics company 23andMe, and the ex-wife of Google co-founder Sergey Brin. Susan Wojcicki is the CEO of YouTube. Dr. Janet Wojcicki is a pediatric epidemiologist and assistant professor at the UC San Francisco School of Medicine. The three sisters’ mother, Esther Wojcicki , is a Palo Alto High School journalism and English teacher who is vice chair of the board of Creative Commons. 
Clinton will finish that day down in Beverly Hills with a $2,700-per-person reception at the home of pop star Christina Aguilera and Matthew Rutler; Aguilera will perform. The next day – Thursday, Nov. 5 – she’ll attend a morning event in Los Angeles co-hosted by director Rob Reiner and his wife, Michele, and interior decorator Michael Smith . 
[You can leave a response , or trackback from your own site.] RRSenileColumnist 
When we gonna have fundraisers for the Little People, like they do in New Hampshire and Iowa? I urge all Little People to support The Donald—he don’t need no fancy dinners/cauz he’s a winner!",0.8089,0.11680831755050503,0.0
33,"Clinton, Sanders look to build on debate performances","John Locher Clinton, Sanders look to build on debate performances 
Hillary Rodham Clinton, right, smiles as Sen. Bernie Sanders, of Vermont, speaks during the CNN Democratic presidential debate Tuesday, Oct. 13, 2015, in Las Vegas. (AP Photo/John Locher) David Becker Clinton, Sanders look to build on debate performances 
Sen. Bernie Sanders, of Vermont, speaks to the media after the CNN Democratic presidential debate Tuesday, Oct. 13, 2015, in Las Vegas. (AP Photo/David Becker) Posted: Wednesday, October 14, 2015 8:13 am 
WASHINGTON (AP) — Hillary Rodham Clinton and Bernie Sanders are looking to build on their strong Democratic presidential debate performances, while three other Democratic candidates are still struggling for traction. Login required 
We have used your information to see if you have a subscription with us. So far we have not found one. If you feel you are currently subscribed please click on the button to attempt to find your account. Screen Name or Email Remember me on this computer Login   Subscription required 
We have used your information to see if you have a subscription with us. So far we have not found one. If you feel you are currently subscribed please click on the button to attempt to find your account. 
Your current subscription does not provide access to this content. Please click the button below to manage your account. You must login to view the full content on this page. Screen Name or Email Remember me on this computer Login   kAmr=:?E@? C6>2:?65 :? }6G252 (65?6D52J >@C?:?8 5@:?8 =@42= >65:2 :?E6CG:6HD] $2?56CD H2D D4965F=65 E@ 2EE6?5 2 E2A:?8 @7 Q%96 t==6? s686?6C6D $9@H]Qk^Am kAmx? %F6D52JVD s6>@4C2E:4 s632E6[ r=:?E@? 4@?EC2DE65 96C C64@C5 H:E9 $2?56CDV >@C6 4@?D6CG2E:G6 A@D:E:@?D @? 8F? C6DEC:4E:@?D H9:=6 DF886DE:?8 E96 '6C>@?E D6?2E@C :D E@@ =:36C2= @? @E96C :DDF6D]k^Am kAm$2?56CD @776C65 A6C92AD E96 >@DE >6>@C23=6 =:?6[ 564=2C:?8 E92E QE96 p>6C:42? A6@A=6 2C6 D:4< 2?5 E:C65 @7 962C:?8 23@FEQ r=:?E@?VD 6>2:=D] qFE $2?56CD >256 4=62C 96 H2D?VE 5676?5:?8 r=:?E@?VD FD6 @7 2 AC:G2E6 D6CG6C :? 96C 9@>6 H9:=6 D6CG:?8 2D D64C6E2CJ @7 DE2E6]k^Am kAmx?DE625[ 96 2C8F65 p>6C:42?D 92G6 >@C6 D6C:@FD 4@?46C?D]k^Am © 2015 The Associated Press.  ",0.9381,0.2144047619047619,-0.1864406779661017
34,Game over,"Hillary Clinton at the Democratic debate Tuesday in Las Vegas. (AP Photo/John Locher) (John Locher/AP) By Charles Krauthammer Opinion writer October 15 at 8:45 PM Follow @krauthammer I repeat: Unless she’s indicted, Hillary Clinton will win the Democratic nomination. I wrote that six weeks ago, amid fevered dreams of a Clinton collapse and a Joe Biden rescue. That those were a mirage is all the more obvious after Tuesday’s debate . The reason, then as now, is simple: Clinton has no competition.
She’s up against three ciphers and one endearing, gesticulating, slightly unmoored old man. If Biden was ever thinking of getting into the race, he’d be crazy to do so now. It’s over.
Charles Krauthammer writes a weekly political column that runs on Fridays. View Archive Facebook RSS Indeed, even before the debate, Clinton’s numbers had stabilized. It began with Kevin McCarthy’s gaffe of the decade . That gave her a perpetual get-out-of-jail-free card that she adroitly deploys whenever the e-mail issue arises. Her technique is flawless: a few meaningless phrases about having made a mistake, taking responsibility and being transparent, blah blah, followed by (I paraphrase) “but look at the larger picture, even Kevin McCarthy admits it’s a partisan witch hunt.” Q.E.D.
At the debate, Bernie Sanders sealed the deal with a thunderous “the American people are sick and tired of hearing about your damn e-mails.” That rendered the issue officially off-limits to all Democrats. File closed. End of story. Of course, it will be featured in the general election, but we’re talking here about her getting the nomination.
In gratuitously granting her absolution, Sanders garnered points for high-mindedness. But he’d already cornered the high-mindedness market. Sanders was right to call this move dumb politics. His declaration simply and definitively conceded the race to Clinton. Leo Durocher said nice guys finish last. Sanders will finish second, which in this case is the same thing.
Democratic presidental candidate Hillary Clinton says there is a lot she would do ""to build on the successes of President Obama,"" but says her proposed plans go beyond his current politics. (CNN) Clinton won the debate because it didn’t change the dynamic. It froze the race, and she’s far in the lead. It doesn’t matter that her lead has shrunk from 50 points to 20. Twenty points is a landslide.
She remains a lousy candidate but she is an excellent debater — smart, quick, strategic and extremely practiced. Eight years ago she debated Barack Obama 25 times . Tuesday night she successfully bobbed and weaved and pivoted. She was at her most impressive, however, when she whacked Sanders upside the head — twice — right out of the box. He didn’t know what hit him.
At the very start, she attacked from the left on gun control, from the right on capitalism. She simply said the magic words — small business, too? — and he beat an unsteady retreat. In general, Sanders was wild and wavy and loud and not very nimble. After all, how much practice do you get when for 35 years you’ve been campaigning as a social democrat in Vermont, America’s Denmark?
Sanders is good on an empty podium taking on invisible billionaires. Put him up against a Clinton and he’s lost.
He did make history of a sort, however. Every debate has its moment — the sound bite that lives forever (or until the next debate, whichever comes first). His “damn e-mails” thunderbolt is the first such immortal line to be delivered by one candidate that seals victory for another.
The other three candidates hardly registered. Lincoln Chafee, currently polling at 0.3 points (minus-10 Celsius), played Ross Perot’s 1992 running mate, Adm. James Stockdale, who",0.9724,0.10067460317460317,-0.0851063829787234
35,Playboy to stop running pictures of completely naked women,"LOS ANGELES (AP) - Playboy is about to find out how many people really do read it for the articles.
The magazine that helped usher in the sexual revolution in the 1950s and '60s by bringing nudity into America's living rooms - or at least its sock drawers - announced this week that it will no longer run photos of completely naked women.
Playboy has seen its circulation plunge in recent decades as it has fallen victim to some of the very forces it helped set in motion. First it had to deal with competition from more sexually explicit magazines like Penthouse and Hustler. Now the Internet is awash in high-definition porn.
Playboy has decided that the answer is less skin, not more.
""You're now one click away from every sex act imaginable for free. And so it's just passé at this juncture,"" Playboy Enterprises CEO Scott Flanders told The New York Times.
Starting in March, Playboy's print edition will still feature women in provocative poses, but they will no longer be fully nude. It will become more like Esquire and other magazines with PG-13-type pictures.
The Times said the magazine has not decided whether to continue having a centerfold.
Playboy became famous for publishing naked photos of some of the world's most famous women. Marilyn Monroe was its first centerfold, 62 years ago.
Although the change represents a major shift for the magazine, it is also the latest step away from full nudity, which was banned from Playboy's website in August 2014. That helped make the site safer for work and public places, and enabled Playboy to get onto Facebook, Twitter and other platforms.
The magazine has said its online audience soared with that move, averaging a fourfold increase in monthly unique visitors.
The Times said taking full nudity out of the magazine was also something the 89-year-old Hugh Hefner signed off on when Playboy editor Cory Jones ran the idea by him.
""The political and sexual climate of 1953, the year Hugh Hefner introduced Playboy to the world, bears almost no resemblance to today,"" Flanders said in a statement. ""We are more free to express ourselves politically, sexually and culturally today, and that's in large part thanks to Hef's heroic mission to expand those freedoms.""
The shift will be accompanied by other changes in the magazine, including a slightly larger size and heavier, higher-quality paper meant to give the magazine a more collectible feel.
Playboy's print circulation, measured at 5.6 million in the 1975, is now about 800,000, according to Alliance for Audited Media, the Times reported.
 ",0.9549,0.20980192288331817,-0.14285714285714285
36,Donald Addison Nason sentenced in Provincial Court," Alberta Securities Commission
CALGARY , Oct. 22, 2015 /CNW/ - Donald Addison Nason has been sentenced to an 18-month conditional sentence, or house arrest, after being convicted of 20 counts of breaching Alberta securities laws. Alberta Provincial Court Judge Bruce Fraser also ordered Nason to complete 200 hours of community service and permanently banned him from trading, acting as a director or officer of any issuer, and from acting as an adviser, manager or consultant in connection with activities in the securities market. This sentence will be followed by a period of probation of one year.
In September 2015 , Judge Fraser found Nason guilty of engaging in illegal distributions, multiple breaches of an Alberta Securities Commission (ASC) cease trade order, an unfair trade practise, and making numerous misleading or untrue statements to investors. The convictions stem from the illegal sale of Locate Technologies Inc. securities to investors in the Edmonton area.
In handing down his sentence, Judge Fraser noted that a ""significant aggravating factor"" in this case was that Nason had already been sanctioned for similar offences in relation to the sale of Locate securities in New Brunswick. Judge Fraser stated that Nason was ""a danger to the public and morally corrupt and blameworthy having learned nothing from being previously sanctioned.""
As part of the conditional sentence, during the first nine months Nason must remain in his home (with limited exceptions) 24 hours a day, seven days a week, and for the last nine months he is bound by a curfew and other conditions.
A copy of the decision is available on the ASC website at www.albertasecurities.com .
The ASC is the regulatory agency responsible for administering the province's securities laws. It is entrusted with fostering a fair and efficient capital market in Alberta and with protecting investors. As a member of the Canadian Securities Administrators, the ASC works to improve, coordinate and harmonize the regulation of Canada's capital markets.
 ",-0.1779,-0.02029148629148631,-0.16666666666666666
37,Is an Open House Still a Must-Do Step When Selling Your Home?,"Despite all the changes technology has made in how house are bought and sold, one standard feature of the process remains: the Sunday open house.
Shortly after a house goes on the market, the listing agent will set aside a Sunday afternoon to welcome prospective buyers (plus nosy neighbors) to see the house at its best.
But has the open house gone the way of the landline and outlived its usefulness? It depends whom you ask. Some agents believe modern life has rendered open houses unnecessary, while others believe they are more important than ever.
""It's very, very important you have open houses, especially the first few weeks when [the home is] on the market,"" says Steven Aaron, head of the Steven Aaron Realtor Group at Keller Williams Beverly Hills. ""It makes it convenient for the buyers to come and see the house without an appointment.""
Craig McClelland, CEO of Better Homes and Gardens Real Estate Metro Brokers in Atlanta, agrees about the importance of open houses.
""I think it's a great way to expose the house to people who are driving around,"" McClelland says. ""People want that instant gratification. … People want to see it now.""
But some agents say that, far from finding open houses convenient, today's buyers want to see homes on their own schedule. Kevin Kudrna, a team leader and broker for Redfin in Colorado Springs, Colorado, says he tells his sellers that the chance of selling a home to someone who attends an open house is so small that it's not worth the trouble.
""In 2015, an open house isn't what it used to be,"" Kudrna says. More than 90 percent of buyers start their searches online , according to the 2014 National Association of Realtors' Profile of Home Buyers and Sellers, and the photos and videos let them rule out many homes without having to visit. ""When the Internet started to bring all the listings online, people didn't have as much of a need to go into the houses.""
Kudrna does admit there is an advantage to open houses. ""When someone is looking into the neighborhood, it's right there in front of them,"" he says. But, he adds, ""There are so few [open houses] it doesn't provide much opportunity.""
There are no reliable statistics on how many home sales occur because of open houses. The 2014 NAR Profile of Home Buyers and Sellers found that 9 percent of buyers found the home they purchased from a yard sign or open house, down from 15 percent in 2001. But the data didn't split out yard sign from open houses.
McClelland's brokerage finds open houses so important that the company organizes a monthly Super Sunday and heavily promotes all the open houses via advertising and social media , even having a drawing for $1,000 for one lucky visitor. The firm also developed an in-house training course on doing an effective open house.
""It's really evolved over the past seven to 10 years,"" McClelland says. A decade ago, visitors had questions about neighborhoods and schools. Most buyers today have answered those questions with Internet research and are ready to see specific homes.
""Now they come in much further down that sales cycle where they're more ready to draw up a contract,"" Craig says. ""They already know everything about the neighborhood.""
But Kudrna sees more open house visitors from early in the sales cycle – people who are looking for homes but haven't narrowed down their options enough to be ready to buy.
""All of the open houses I do, the majority of the people are neighbors,"" Kudrna says. Not everyone sees that as a negative, since neighbors may share details about the home with friends and family looking to buy or become clients of the agent later – though that may not help the current sellers. Critics of open houses have long argued that the true beneficiary of an open house is the real estate agent, who can meet new clients.
Kudrna deals with a lot of buyers who are relocating and searching from afar. For those clients, he does personal tours via FaceTime or Skype. Even for local buyers, the photos and virtual tours provided with many listings may take the place of Sunday drives through neighborhoods, he believes.",0.9803,0.13056063278285493,-0.05555555555555555
38,Yemen update 10/11\2015.. Yemen War Fought By Children? | Politics,"(Before It's News)
Dozen killed in Saudi bombardment of Bayda province
Houthis attack with howitzers in Yemen’s Taiz
Yemen War Fought By Children? Minors Fight Battles, Man Checkpoints As Saudi-Led Coalition Battles Houthi Rebels
http://www.ibtimes.com/yemen-war-fought-children-minors-fight-battles-man-checkpoints-saudi-led-coalition-2136357
Children constitute roughly one-third of the fighters in Yemen, according to a United Nations official cited by Gulf News Sunday. The official said a growing number of children have been pulled into the conflict as it has intensified in recent months.
“We are seeing children in battle, at checkpoints and, unfortunately, among [those] killed and injured,” Julien Harneis, Unicef’s representative in Yemen, reportedly said during a stop in Geneva.
Exactly how many children are fighting in Yemen is hard to determine, but officials estimated about 30 percent of the fighters in armed groups were minors. The U.N. documented the recruitment in 2013 of 106 children, some as young as 6 years old, but indicated the comparable number may have risen sharply since then.
Child soldiers were reportedly particularly visible among Houthi factions, as children were spotted guarding buildings and manning checkpoints. At least 77 children have been killed in fighting since the country spiraled into a civil war in March, but Harneis said the conflict-related deaths among children were likely much higher than has been reported.
A child soldier is defined by international law as any person below 18 years old who has been used by armed groups for any purpose, including not only as fighters but also as cooks, sexual partners and spies. There are an estimated 250,000 child soldiers in the world today, according to War Child, an advocacy group that provides support for children in war.
Groups fighting in Yemen — encompassing the Houthi fighters believed to be backed by Iran and the Saudi-led coalition opposing them — have repeatedly been accused of committing human-rights violations that some have alleged amount to war crimes. Fighting has intensified as Saudi Arabia and other Arab allies have sought to bolster the Yemeni government, which lost control of much of the country in March. The government has regained its grip over a number of key areas in recent months, but the rebels have maintained their hold over much of the nation.",-0.9964,0.008653846153846153,-0.3076923076923077
39,1st Test: Herath spins Sri Lanka to big win over Windies,"Cricket 1st Test: Rangana Herath spins Sri Lanka to big win over Windies Sri Lanka needed less than four days to thrash West Indies by an innings and six runs in the opening Test at Galle with Rangana Herath leading the victory charge by claiming his fifth 10-wicket haul. Reuters | Galle, October 17, 2015 | UPDATED 15:37 IST Mail A+ A- Rangana Herath claimed his fifth 10-wicket haul in Tests. (AP Photo) 
Sri Lanka needed less than four days to thrash West Indies by an innings and six runs in the opening Test at Galle on Saturday with Rangana Herath leading the victory charge by claiming his fifth 10-wicket haul. 
The touring side were bundled out for 227 in their second innings in the afternoon session, after being asked to follow on by the hosts. 
Herath added three wickets to his previous day's removal of opener Kraigg Brathwaite (34) after taking six wickets in the first innings. He finished with match figures of 10 for 147. 
Debutant allrounder Milinda Siriwardana and paceman Dhammika Prasad picked up two wickets apiece in the second innings for Sri Lanka. Jermaine Blackwood played some delightful shots and showed nimble footwork against the spinners during his knock of 92, his second highest score in Tests, but was the last man out. 
After resuming on 67 for 2, West Indies lost nightwatchman Devendra Bishoo (10) in wily left-arm spinner Herath's third over and then experienced batsman Marlon Samuels was out lbw off the first ball he faced. 
Samuels did not offer a shot to a straight delivery and more surprisingly, decided to waste a review by challenging the umpire's decision. The bowler's hat-trick ball was fended away by Blackwood. 
West Indies' hopes of avoiding a heavy defeat rested on Darren Bravo (31), who scored a 50 in the first innings, but the left-hander edged Nuwan Pradeep behind after captain Angelo Mathews' decision to allow the paceman one more over was vindicated. 
Blackwood and wicketkeeper Denesh Ramdin (11) stitched together a dogged 48-run stand for the sixth wicket before Siriwardena ended the pair's resistance when Ramdin edged a catch to Kaushal Silva at second slip. 
The second match of the two-Test series starts in Colombo on Thursday.  ",0.8118,0.17800000000000005,-0.42857142857142855
40,Latest Sun Sentinel football Summaries (Week 8),"Check out full scoring summaries from all of Broward and Palm Beach's football games this week.
 
Click here  for a complete scoreboard of all Broward and Palm Beach football games. 
 
Thursday's Results 
McCallie (TN) 28, Oxbridge Academy 24 
Scoring by quarter: 
M: 7-14-0-7
OA: 7-7-0-10
Scoring summary: 
M: McColley 4 run (Earp kick)
OA: McDonald 89 pass from Navaroli (Singer kick)
M: Dozier 23 pass from Riddle (kick failed)
OA: Green 55 pass from Navaroli (Singer kick)
M: McColley 23 interception return (Highto pass from Riddle)
OA: Homer 11 run (Singer kick)
OA: Siner 29 field goal
M: Dozier 35 run (Earp kick)
Team stats: 
First Downs: M 24,OA 16
Rushes-yards: M 47-150, OA 42-221
Passing yards: M 199, OA 219
Comp-Att-Int: M 22-33-0, OA 7-26-1
Punts: M 4-38.5, OA 2-53.0
Fumbles-lost: M 4-3, OA 2-2
Penalties-yards: M 7-79, OA 18-206
 ",0.0,-1.1102230246251566e-17,0.0
