title,text,url
Coronavirus: 99-year-old Tom Moore has now raised £27m for the NHS - Positive News,"['Tom Moore initially hoped to raise £1,000 for the health service as a positive response to coronavirus', 'Tom Moore initially hoped to raise £1,000 for the health service as a positive response to coronavirus', None, 'Assisted by his walking frame, the army veteran has spent the last few weeks fundraising for the NHS by pacing around his back yard in Marston Moretaine, Bedfordshire.', None, '“Never in my wildest imagination did I think this would be possible,” said Moore. “At no time when we started off with this exercise did we anticipate we’d get anything near that sort of money.”', 'The 99-year-old, who fought in the army during the Second World War and rose to captain, had aimed to complete 100 laps of his garden before his 100th birthday on 30 April, a milestone he will likely celebrate in lockdown.', None, 'This article was updated on 16, 17 and 20 April to reflect the increase in the amount raised.', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/the-war-veteran-who-raised-4m-for-the-nhs-walking-around-his-garden/
‘Wartime effort’: The people working all hours to make ventilators for the NHS - Positive News - Positive News,"['With the peak of the pandemic expected soon in the UK, medics, scientists and engineers are in a race to make ventilators', 'With the peak of the pandemic expected soon in the UK, medics, scientists and engineers are in a race to make ventilators', '“I just did a night shift, cycled home and had breakfast, then got back on the bike and came back to work on [the ventilator],” explains Dr Jakob Mathiszig-Lee. “It’s pretty exhausting.”', 'Dr Mathiszig-Lee is a researcher and senior anaesthetic registrar at Royal Brompton Hospital in London, currently working long shifts in an intensive care ward. And if that wasn’t enough, he’s also one of the many people working around the clock to help address the shortfall of live-saving ventilators available to the NHS.', '“When I saw how overwhelmed Lombardy was I realised there was going to be a need for ventilators,” he says. So, Dr Mathiszig-Lee contacted Imperial College London to work out how they could collaborate on a design. They are now looking for organisations to help manufacture a device they have subsequently designed.', 'Across the UK, dozens of individuals, academic departments and commercial companies are collaborating to design and manufacture ventilators that could save the lives of people suffering with Covid-19. Many are working around the clock in what’s been described as an unprecedented “wartime effort”.', 'Up to 30,000 ventilators could be needed by the NHS, said Prime Minister, Boris Johnson, before being admitted to hospital with coronavirus himself. That’s more than would usually be produced in a year, and much higher than the current capacity of the health service, which is thought to be around 10,000.', None, None, 'Meanwhile, engineering companies Dyson and The Technology Partnership have joined forces to make 10,000 ventilators, as has defence contractor Babcock, which is working with the German specialist Draegerwerk and Sagentia.', 'In West Wales, Dr Rhys Thomas, a consultant anaesthetist who has worked in war zones including Afghanistan and Iraq, has been grafting up to 20 hours a day to create a machine after talking with doctors in Bergamo, the most infected province in Italy.', '\n                            A knitted NHS banner hangs from a tree. Image: Tugce Gungormezler\n                    ', '“I was desperately concerned about the lack of intensive care unit (ICU) ventilators,” says Dr Thomas, who has been working with Ammanford, another engineering company. “After designing, constructing and trialing several prototypes in just three days, we came up with one. It’s specifically designed to work against coronavirus in a contagious environment.” The model has just been given the go-ahead by the Welsh Government, meaning 100 a day will be made for hospitals across the country.', 'Elsewhere, a team of scientists, medical clinicians, academics, manufacturers and engineers have reinvented the “iron lung”, which saved the lives of polio victims during the last century. Engineer David McKeown has led the team, which includes Dr Malcolm Coulthard, an honorary consultant at the Great North Children’s Hospital. Their ventilator is non-invasive – meaning a tube doesn’t need to be put down a patient’s throat – and the team says it could run in parallel with other types of ventilator.', '“It’s been a real two-way process,” says Dr Coulthard, who is in his 70s and has been working day and night along with engineers at the Marshall Aerospace and Defence Group. “They’re listening to what us doctors want and we are guided by them.” However, the project hasn’t been without challenges. “To start with it was quite hard to get heard above the noise [due to so many models being put forward],” Dr Coulthard says.', 'I just did a night shift, cycled home and had breakfast, then got back on the bike and came back to work on the ventilator\n\t\t\t\t', 'The design is currently being tested in three hospitals, including The Royal Papworth in Cambridge, the UK’s leading heart and lung hospital. After that, the team hopes there will be a wider roll out. Dr Coulthard says the design, which is manufactured from a few readily available parts, could also be used in poorer countries.', 'Many of those designing potentially life-saving ventilators are thinking globally. For example, the ventilator designed by Dr Mathiszig-Lee and the team at Imperial College London can be manufactured quickly and at low cost, meaning it can also be used in low income countries.', 'Engineers across the UK are also working around the clock. Those at startup Geomiq have created a community – called Covid19Makers – to coordinate projects and designs. As a first step, they’ve built a “makers’ map”. Through it, engineers and makers can be organised locally to start printing and manufacturing designs quickly and efficiently. “We wanted to harness our tech knowledge and community to do something in the background,” Will Hoyer Millar, cofounder of Geomiq, says. “It’s been the busiest ten days ever.”', 'We wanted to harness our tech knowledge and community to do something\n\t\t\t\t', 'Small and medium sized businesses are also helping out. For example, JRE Precision, based in Loughborough, is currently expanding production of regulators for hospital ventilators. “We’re throwing hours at it like nobody’s business,” says John Evans, the company’s managing director. One of the main challenges, Evans says, is keeping the team safe when they have to come into work. “We test [workers’] temperatures with thermometers and are social distancing,” he says. “Everyone has been working increased hours, but this is a marathon not a sprint.”', None, 'Main image: Reuters/Arnd Wiegmann', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/science/wartime-effort-the-people-working-all-hours-to-make-ventilators-for-the-nhs/
Pulling together: virtual pub launched to tackle social isolation - Positive News - Positive News,"['The Red (On)Lion gives drinkers a chance to get together with friends or strangers and to support pubs through the pandemic', 'The Red (On)Lion gives drinkers a chance to get together with friends or strangers and to support pubs through the pandemic', 'Having a pint down the pub is one of life’s great pleasures, but it’s an indulgence we must forego during the lockdown.', 'Offering a temporary alternative to our shuttered watering holes is the Campaign for Real Ale (CAMRA), which has launched the next best thing – a virtual boozer where drinkers can connect via video link.', 'Dubbed the Red (On)Lion, the digital drinking den was set up to tackle social isolation and loneliness during the lockdown, and to help shuttered pubs survive during the crisis.', 'Friends can book a “table” to play pub games, attend one-off virtual events or just catch up over a beer. Solo drinkers are also welcome and can pull up a virtual stool at the “main bar” to chat with strangers.', 'In its opening weekend, the Red (On)Lion welcomed 8,000 punters, with a peak of 1,400 customers in the pub at the same time, according to CAMRA.', '\n                            An advert for the Red (On)Lion virtual pub\n                    ', '“Our nation’s pubs aren’t just about drinking beer,” Nik Antona, CAMRA’s national chairman, told Positive News. “[Pubs are for] connecting with others in the community, making friends and combating loneliness and isolation. With all the lock-down measures in place, this is obviously more important than ever before.”', 'Following the closure of pubs in March, CAMRA launched its #PullingTogether campaign, which lists pubs and breweries across the country that are offering takeaway or delivery of beers and ciders to help keep business ticking over during the lockdown.', None, 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/pulling-together-virtual-pub-launched-to-tackle-social-isolation/
A novel idea: the plan to support Spain’s bookshops through the pandemic - Positive News - Positive News,"['In Catalonia a project has been launched to help neighbourhood bookshops stay afloat during the lockdown', 'In Catalonia a project has been launched to help neighbourhood bookshops stay afloat during the lockdown', 'Times are tough for independent businesses that have been forced to shutter their stores as part of the response to the Covid-19 pandemic. But in Catalonia, eastern Spain, local high-street bookshops have been given a lifeline.', None, 'Although bookshops are currently closed in Spain, the initiative allows people to buy books from their local stores now, which they will receive once shops re-open. The stores can then use the funds to cover urgent payments.', 'The campaign, which launched on 23 March, was started by SOM, a co-operative of publishers in Catalonia, and Mortensen, a digital design agency in Barcelona, which are not taking commissions on the sales.', 'As of 1 April, more than 3,000 books had been sold, according to the Llibreries Obertes website, and 300 shops had signed up, mostly in Catalonia but also in nearby cities such as Valencía.', None, 'Main image: Dustin Tramel', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/economics/good-business/a-novel-idea-the-plan-to-support-spains-bookshops-through-the-pandemic/
Architect to convert shipping containers into intensive care units for Covid-19 patients - Positive News - Positive News,"['A prototype of the design by Italian architect Carlo Ratti is currently under construction in Milan. Plans will be released online on an open source basis and the multi-disciplinary teams hope they will be taken up around the world ', 'A prototype of the design by Italian architect Carlo Ratti is currently under construction in Milan. Plans will be released online on an open source basis and the multi-disciplinary teams hope they will be taken up around the world ', 'As quick to construct as a hospital tent, yet as safe as an isolation ward: the design is tailored to meet the challenges being faced by health services around the world right now.', None, 'The design repurposes shipping containers to create plug-in biocontainment pods that can be quickly deployed in cities around the world. The first prototype of Cura, the name for which is also “cure” in Latin, is currently being built at a hospital in Milan, one of the pandemic’s epicentres.', 'Individual pods are connected by an inflatable structure to create multiple modular configurations, ranging from four beds to more than 40, which can be deployed in just a few hours. Pods can be placed near hospitals, for example in car parks, to expand the ICU capacity, or to create self-standing field hospitals.', None, 'Video: Squint/Opera', None, '“While the latter option is time and resource-intensive, the former exposes medical professionals to a higher risk of contamination and adds operational strain, especially in the long run,” explained Ratti.', 'The first prototype of Cura is currently being built at a hospital in Milan, one of the pandemic’s epicentres\n\t\t\t\t', None, None, None, None, None, 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/the-architect-converting-shipping-containers-into-intensive-care-units-for-covid-19-patients/
"700,000 people sign up to the NHS coronavirus volunteer army - Positive News - Positive News","['Some 170,000 people signed up overnight on Tuesday, and by Friday evening, more than 700,000 people had answered the call for volunteers to help the national effort to fight the Covid-19 virus', 'Some 170,000 people signed up overnight on Tuesday, and by Friday evening, more than 700,000 people had answered the call for volunteers to help the national effort to fight the Covid-19 virus', 'More than 700,000 people have signed up to volunteer for the NHS in response to the coronavirus crisis. They have pledged to be available to help vulnerable people who have been instructed not to leave their homes for the timebeing during the Covid-19 outbreak.', 'The call to action came on Tuesday from health secretary Matt Hancock, who requested for 250,000 people to donate their time to help the 1.5 million people isolating for 12 weeks in an attempt to slow the spread of the coronavirus. In the hours after his announcement, it amounted to three people enlisting every second.', 'NHS England’s national medical director, Stephen Powis, said he was “bowled over” by the response. “Yesterday we sent out a call to arms for an army of NHS volunteers, looking for a quarter of a million volunteers, and I can say that overnight we’ve already had 170,000 people sign up. It’s an absolutely astonishing response,” he told BBC Breakfast.', 'The total had grown to 405,000 by the time prime minister Boris Johnson answered questions from the media during the daily coronavirus press conference on Wednesday afternoon, and 504,303 by Thursday morning. On Friday evening, Downing Street confirmed that more than 700,000 people had signed up, according to Sky News.', 'Asked if he had expected such support, Powis answered: “I think at times of crisis, people come together. And the vast majority of people in this country are doing what the government has asked us all to do.', '“I know there are vast numbers of people looking to help neighbours, vulnerable people who live close by, so no it doesn’t surprise me at all. In times like this, as the chief medical officer has already said, we see outbreaks of altruism, people wanting to help, so it’s a wonderful response in the same way that all those doctors coming back, nurses coming back. I’m bowled over by it.”', 'I think at times of crisis, people come together\n\t\t\t\t', 'People\xa0can join the scheme in four different roles: a community response volunteer involves “collecting shopping, medication or other essential supplies for someone who is self-isolating, and delivering these supplies to their home”.', 'Patient transport volunteers will support the NHS by driving discharged patients to their homes, and NHS transport volunteers will be asked to move equipment, supplies or medication between sites. Other volunteers will provide support calls to elderly people who are in isolation and at risk of becoming lonely.', 'Volunteers must be over 18, fit and healthy and able to pass an enhanced DBS check. Those in higher-risk groups (including those over 70, those who are pregnant or with underlying medical conditions) will be able to offer support by telephone.', 'They will be directed to tasks via a ‘responder app’ that they can switch to say they are “on duty” when they are available.', None, 'Image: Nurses and staff carry food delivered by volunteers outside St George’s Hospital as the spread of the coronavirus disease (COVID-19) continues, in London. Reuters/Dylan Martinez', 'This article was published on Wednesday 25 March and amended on the morning of Thursday 26 March, and the evening of Friday 27 March, to reflect further increases in volunteer sign-ups.', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/health/405000-people-sign-up-to-the-nhs-coronavirus-volunteer-army/
Coronavirus pandemic leads to huge drop in air pollution - Positive News - Positive News,"['New satellite data reveals a significant reduction in air pollution as industrial activity stalls due to the coronavirus outbreak', 'New satellite data reveals a significant reduction in air pollution as industrial activity stalls due to the coronavirus outbreak', 'Air pollution has plummeted in the past six weeks as entire countries hit by the Covid-19 outbreak were forced to hit the pause button on industry.', 'As factories closed their doors, businesses were forced to shut and traffic fell sharply around cities and industrial clusters in Asia and Europe, there was a marked fall in global nitrogen dioxide levels. The toxic gas is produced by car engines, power plants and other industrial processes.', None, None, 'Satellite imagery showing how nitrogen dioxide concentrations fell over Italy from January to March 2020. Images: European Space Agency', None, 'One of the largest drops in pollution levels is visible over the Chinese city of Wuhan, which is home to 11 million people as well as to hundreds of factories that supply car parts and other types of hardware. Wuhan was placed under strict lockdown from late January.', None, 'Not to denigrate the loss of life, but this might give us some hope from something terrible\n\t\t\t\t', None, None, 'However, experts have warned that levels of both nitrogen dioxide and CO2 could rise steeply once more as the pandemic abates. How governments choose to kickstart their economies again will become all important, they suggest.', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/environment/coronavirus-pandemic-leads-to-huge-drop-in-air-pollution/
China bans consumption of wildlife - Positive News - Positive News,"['The ban, welcomed by wildlife campaigners, is a direct response to the outbreak of COVID-19', 'The ban, welcomed by wildlife campaigners, is a direct response to the outbreak of COVID-19', 'China has banned the consumption of wild animals following the outbreak of COVID-19, which is thought to have jumped from bats to humans at a market in Wuhan.', 'The ban prohibits the hunting, trade, transportation and consumption of all terrestrial wild animals whether captive-bred or wild caught, where the end purpose is to eat.', 'Campaigners say the ban is an important first step in keeping people safe and halting China’s wildlife trade, but want Beijing to close loopholes that still allow wild animals to be used in Chinese medicine.', None, 'Image: Waldemar Brandt', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/environment/china-bans-consumption-of-wildlife/
Communities vs Covid-19: hundreds of neighbourly support groups spring up - Positive News - Positive News,"['More than 200 ‘mutual aid’ groups have sprung up across the UK to support those suffering from the effects and threat of the coronavirus outbreak', 'More than 200 ‘mutual aid’ groups have sprung up across the UK to support those suffering from the effects and threat of the coronavirus outbreak', 'As of Sunday afternoon, 249 groups had been established across the UK to help people impacted by Covid-19, or who are self-isolating in a bid to avoid the virus. Coordinating via WhatsApp and social media, they are helping with everything from shopping and dog walking to picking up prescriptions.', None, 'Anna Vickerstaff, one of the coordinators of the national network, said: “No matter what we look like, where we live, or how much money we have, getting sick reminds us that at our core we’re all just human.', '“And in every country it’s the old, the sick and those already struggling who will be affected worse. That’s why we set this network up – because we want to make sure that no one in our communities is being left to face this crisis alone, and because we want to try and redress some of the serious inequalities this outbreak will expose.”', 'According to Vickerstaff, the groups are being set up and run entirely by volunteers, with the hope being that they can help to make sure people who need support get it.', '“With the NHS and public services having been so ruthlessly underfunded in the last decade, we really just want to make sure that people don’t end up suffering alone, or without the basics and support that they need from the outside world,” she said.', 'Vickerstaff added that there are “pretty big questions” about whether or not the government’s response to the crisis has been fit for purpose. “So it’s even more important that so many ordinary people across the country are keen to offer solidarity to each other in a moment of need,” she said. “We’d love to see even more communities get involved too – and we’re developing resources to help people take action in their neighbourhoods.”', 'Finding the group lifted our spirits and changed our view of the future\n\t\t\t\t', 'Emma Wood, who has been offering community support in Lewes, Sussex, said:\xa0“I spent Saturday walking around Lewes putting postcards through letterboxes and leaflets in our library and a few cafes and shops. Some lovely people have phoned to say how much they appreciate knowing there is help around and letting me know who is unwell in their family.”', 'Hope Winter-Hall, a resident of the borough of Islington in London, said: “I am a disabled person with a care package. I am self-isolating with my 92-year-old mother. We already know that social services and the NHS were overwhelmed before this virus hit. I am very well prepared for months of isolation but I will be needing help before it is over. Finding the Islington Mutual Aid group lifted our spirits and changed our view of the future.”', None, 'Image: Nina Strehl', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/communities-vs-covid-19-hundreds-of-neighbourly-support-groups-spring-up/
Help through the letterbox: postcard campaign launched to tackle coronavirus isolation - Positive News - Positive News,"['From the UK to Australia, people are distributing postcards offering practical help to people in need as a result of self-isolating due to the coronavirus', 'From the UK to Australia, people are distributing postcards offering practical help to people in need as a result of self-isolating due to the coronavirus', 'After reading about the coronavirus pandemic in the media, Cornwall-based lecturer Becky Wass wanted to try to shrug off a growing sense of helplessness. She designed a simple postcard for people to drop through the letterboxes of anyone who may be in need of help – and the simple yet powerful idea has already gone global.', 'Super spreader of kindness: Becky Wass pictured with her husband John. Image: Becky Wass', None, 'Kindhearted volunteers can print off the postcards, write their name, address and phone number and distribute them among their neighbours to find out what help is needed.', None, '“If just one person feels less lonely or isolated when faced with this pandemic, then I’ll feel better about it. Coronavirus is scary. Let’s make kindness go viral.”', None, 'The postcards also include a health warning, urging anybody distributing them to avoid physical contact with neighbours and to leave items on their doorstep rather than stepping inside.', 'Becky Wass’ postcard design for offering support to self-isolating neighbours', None, 'Main image: Some older people and those with pre-existing health conditions are choosing to self-isolate in a bid to avoid the Covid-19 virus. The #viralkindness campaign is an effort to help them feel less alone. Credit: Cade Martin', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/help-through-the-letterbox-postcard-campaign-launched-to-tackle-coronavirus-isolation/
"Mum shares list of child-friendly activities, to help self-isolating families - Positive News - Positive News","['Stuck at home while ill, UK mum Vicky Blyde compiled a list of things to do to help entertain school-age children. Recognising its new relevance this week as more families began self-isolating due to the coronavirus, she shared the ideas to help others  ', 'Stuck at home while ill, UK mum Vicky Blyde compiled a list of things to do to help entertain school-age children. Recognising its new relevance this week as more families began self-isolating due to the coronavirus, she shared the ideas to help others  ', '“I’ve been stuck inside ill for the last couple of weeks. During this time, I thought to myself ‘what would I do if I was stuck at home and had to entertain my kid as well?’,” wrote Vicky Blyde, a parent from the UK.', None, '“As more and more schools are closing and I see more of my friends are self-isolating with their families, I hope this list is helpful to some of you!”', 'Blyde’s suggestions include cooking and baking together, making models from rubbish, making paper planes, building dens, carrying out basic home science experiments, making paper chains from old magazines, dressing up, putting on a fashion show and setting treasure hunts.', 'Image: Origami is among the suggestions from UK mum Vicky Blyde', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/mum-shares-list-of-child-friendly-activities-to-help-self-isolating-families/
"Coronavirus could cause fall in global CO2 emissions, say analysts - Positive News - Positive News","['The Covid-19 outbreak is causing great human suffering, but it has also reduced carbon emissions where economic activity has stalled due to precautions taken to prevent the spread of the virus', 'The Covid-19 outbreak is causing great human suffering, but it has also reduced carbon emissions where economic activity has stalled due to precautions taken to prevent the spread of the virus', None, 'This is likely to have wiped out a quarter or more of the country’s CO2 emissions within the four-week period when activity would normally have resumed after the Chinese new year holiday. China, where the disease was first recorded, is the world’s largest emitter of carbon.', None, None, 'Fresher air? Xinjiang in China. Credit: Qingbao Meng', 'Official advice has caused millions of people to avoid their usual commutes, school runs and shopping trips. Tens of thousands of flights have been cancelled and global air traffic decreased by 4.3 per cent in February, even before Donald Trump’s ban on travel to the US from much of Europe.', 'Economic disruption caused by the virus could have a negative effect on the transition to cleaner energy sources, commentators have warned. However, it could also inspire long-term behavioural changes, and show governments that radical steps can work to change how society operates.', None, 'Main image: The skyline of Shanghai, China. Credit: Li Yang', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/environment/coronavirus-could-cause-fall-in-global-co2-emissions-say-analysts/
Italians turn to music – and each other – during coronavirus lockdown - Positive News - Positive News,"['Quarantined Italians have been singing and playing music from their balconies to express solidarity and suppress boredom during the nationwide Covid-19 lockdown', 'Quarantined Italians have been singing and playing music from their balconies to express solidarity and suppress boredom during the nationwide Covid-19 lockdown', 'Videos have been shared on social media of Italians singing, dancing and playing music together while in lockdown due to the outbreak of Covid-19.', 'In what is the nation worst affected by the pandemic after China, daily life has virtually ground to a halt, with only some food shops, banks and pharmacies remaining open, and many streets eerily deserted.', None, None, None, None, None, 'Residents in the port city of Salerno, in the south of the country, have been recorded singing the country’s national anthem from their balconies. Another Twitter user, Leonardo Carella, has\xa0compiled a series of uplifting clips\xa0of residents singing, playing instruments and even doing the macarena in cities including Florence, Naples, Siena and Turin. At the start of the chain of videos, Carella wrote: “Italians in lockdown all over Italy are keeping each other company by singing, dancing and playing music from the balconies. A thread to celebrate the resilience of ordinary people.”', None, None, None, None, 'Image: Homes in Parma, Italy. Credit: Alex Vasey', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/society/italians-turn-to-music-and-each-other-in-coronavirus-lockdown/
Covid-19: French luxury goods group to convert perfume factories to make hand sanitiser - Positive News - Positive News,"['LVMH released a statement committing that production facilities for its perfume and cosmetics brands would be used to “to produce large quantities of hydroalcoholic gel”, amid a global shortage caused by the coronavirus outbreak', 'LVMH released a statement committing that production facilities for its perfume and cosmetics brands would be used to “to produce large quantities of hydroalcoholic gel”, amid a global shortage caused by the coronavirus outbreak', 'Louis Vuitton’s parent company\xa0LVMH\xa0has pledged to dedicate its\xa0perfume factories to manufacturing\xa0hand sanitiser\xa0to meet an anticipated shortfall amid the coronavirus pandemic.', None, 'Shoppers and healthcare settings alike have flocked to stock up in an attempt to ward off the Covid-19 virus. With UK supermarket sales of hand sanitiser soaring by as much as 255 per cent in the four weeks leading up to 23 February alone, there have been reports of bottles being sold on eBay for up to 50 times their original retail price.', '“Through this initiative, LVMH intends to help address the risk of a lack of product in France and enable a greater number of people to continue to take the right action to protect themselves from the spread of the virus,” a company statement read.', '“LVMH will continue to honour this commitment for as long as necessary, in connection with the French health authorities.”', 'Image: Siora Photography', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/health/covid-19-french-luxury-goods-group-to-convert-perfume-factories-to-make-hand-sanitiser/
Online choir spreads joy and togetherness during coronavirus outbreak - Positive News - Positive News,"['When it became impossible to run his real-life choirs as normal this week, vocal leader James Sills launched The Sofa Singers. The virtual group invites people from all over the world to connect through the power of song – from the comfort of their sofas\r\n', 'When it became impossible to run his real-life choirs as normal this week, vocal leader James Sills launched The Sofa Singers. The virtual group invites people from all over the world to connect through the power of song – from the comfort of their sofas\r\n', 'At 7.30pm GMT on Tuesday, a choir met for its first ever rehearsal. Starting tentatively to the sound of a few throats being nervously cleared, its members soon warmed up, grinning at each other while belting out verse after verse, before chatting excitedly afterwards over cups of tea.', 'But they weren’t flouting official UK advice to avoid mass gatherings; it was all done online, with people taking part via video from sofas all over the world. The mass singalong, The Sofa Singers, is the brainchild of James Sills – a musician and vocal leader who lives in north Wales – and it has been designed to spark joy and togetherness amid the Covid-19 outbreak.', None, 'People signed up to the choir in advance using a video conferencing app, receiving a link from Sills to the online rehearsal space. At 7.30pm, they were then able to see and hear Sills, who took them through the song bit by bit. There were 500 digital spaces available \xad– all offered for free.', 'The tune of choice, to capture a spirit of resilience and global unity? Sills selected Stand By Me, which was originally performed in 1961 by US singer and songwriter Ben E. King. The performance also featured a segue into Just The Way You Are by Bruno Mars, with optional harmonies and backing vocals.', 'Crucially, participants \xadwere also able to see each other on-screen during the 45-minute rehearsal (though not able to hear each other, due to the technical issues that would create).', 'Sills encouraged everyone to sing with a smile. “This is a really important part of The Sofa Singers,” he said, “as it helps everyone feel more connected.”', 'It was absolutely heart-opening to see everyone in their homes grooving and singing along. My heart is full!\n\t\t\t\t', None, 'Tina Roth Eisenberg, a Swiss designer who is based in New York, took part in the online choir. “It was so liberating that nobody could hear each other,” she told Positive News. “It was like singing in the car, but not alone.”', 'Eisenberg added: “It was absolutely heart-opening to see everyone in their homes grooving and singing along. My heart is full!”', None, 'Sills, who is the author of Do Sing, hopes that the project “will make us feel more connected and positive in these difficult times,” and concluded: “Let’s keep singing.”', 'To find out more, visit www.thesofasingers.net and www.jamessillsmusic.co.uk', 'Image credit: twitter.com/@swissmiss', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/arts/online-choir-spreads-joy-and-togetherness-during-coronavirus-outbreak/
App launched to track coronavirus and help combat its spread - Positive News - Positive News,"['The UK-based Covid Symptom Tracker app aims to help researchers track the spread of coronavirus, and understand who is most at risk ', 'The UK-based Covid Symptom Tracker app aims to help researchers track the spread of coronavirus, and understand who is most at risk ', 'An app that is designed to track the spread of coronavirus has been launched in the UK. Available to anyone with a smartphone, the Covid Symptom Tracker app, designed by a team at King’s College London, allows users to self-report daily – even if they are healthy. Scientists say the technology will help them to identify in real-time how fast the virus is spreading and which areas are becoming coronavirus hotspots.', 'Around 5,000 twins taking part in an existing study at King’s have been recruited to trial the new app. The twins will be asked to record information about their health on a daily basis, including temperature, tiredness and symptoms such as coughing, breathing problems or headaches.', 'Participants showing signs of Covid-19 will be sent a home testing kit to better understand what symptoms truly correspond to the coronavirus.', 'King’s says that comparing genetically identical twins with non-identical twins, who are biologically no more related than regular siblings, will enable researchers to separate the effects of genes from environmental factors such as diet, lifestyle, previous illnesses and infections, and microbes living within the gut.', 'The more of the public that also use the app, the better the real-time data we will have to combat the outbreak in this country\n\t\t\t\t', 'Researchers believe the trial will reveal important information about the symptoms and progress of Covid-19 in different people, and help shed light on why some go on to develop more severe or fatal disease while others have only mild symptoms.', '“Our twins are fantastically committed, enthusiastic health research participants who have already been studied in unprecedented detail, putting us in a unique position to provide vital answers to support the global fight against Covid-19,” said Prof Tim Spector, who leads the study. “The more of the public that also use the app, the better the real-time data we will have to combat the outbreak in this country.”', None, 'A visualisation of the new coronavirus. Image: Fusion Medical Animation', 'Get Positive News stories in your inbox each week', None]",https://www.positive.news/lifestyle/health/app-launched-to-track-coronavirus-and-help-combat-its-spread/
